address,ghidra_name,friendly_name,category,signature,calling_convention,size,status,confidence,danger_level,description,evidence,source,test_notes,hit_count,last_test
0x00763F24,__fload,__fload,Unknown,"float10 __fload(uint param_1\, int param_2)",,60,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00764766,FUN_00764766,,Unknown,"undefined4 FUN_00764766(undefined4 param_1\, uint param_2\, ushort param_3)",,518,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0076496C,FUN_0076496c,,Unknown,float10 FUN_0076496c(void),,178,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00764CF0,FUN_00764cf0,,Unknown,undefined FUN_00764cf0(void),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00764D0E,FUN_00764d0e,,Unknown,float10 FUN_00764d0e(double param_1),,1378,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007652DC,FUN_007652dc,,Unknown,undefined1[10] FUN_007652dc(void),,9,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00765318,___libm_error_support,___libm_error_support,Unknown,"undefined ___libm_error_support(double * param_1\, undefined8 * param_2\, double * param_3\, int param_4)",,634,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007655C8,__ceil_default,__ceil_default,Unknown,float10 __ceil_default(double param_1),,209,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00765699,__fltin2,__fltin2,Unknown,"FLT __fltin2(FLT _Flt\, char * _Str\, _locale_t _Locale)",,165,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0076573E,__floor_default,__floor_default,Unknown,float10 __floor_default(double param_1),,209,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00765810,FUN_00765810,,Unknown,undefined FUN_00765810(void),,25,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00765829,FUN_00765829,,Unknown,"float10 FUN_00765829(double param_1\, int param_2\, uint param_3)",,2872,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007664CE,FUN_007664ce,,Unknown,"undefined5 FUN_007664ce(undefined4 param_1\, undefined1 param_2)",,67,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766577,__d_inttype,__d_inttype,Unknown,undefined4 __d_inttype(double param_1),,100,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007665DB,FUN_007665db,,Unknown,"undefined4 FUN_007665db(int param_1\, int param_2\, int param_3\, int param_4\, double * param_5)",,318,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766720,FUN_00766720,,Unknown,undefined FUN_00766720(void),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0076673E,FUN_0076673e,,Unknown,"float10 FUN_0076673e(int param_1\, uint param_2)",,639,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007669E0,FUN_007669e0,,Unknown,undefined FUN_007669e0(undefined4 param_1),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007669FE,FUN_007669fe,,Unknown,float10 FUN_007669fe(undefined4 param_1),,564,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766C40,__wgetdcwd_nolock,__wgetdcwd_nolock,Unknown,"undefined __wgetdcwd_nolock(uint param_1\, undefined2 * param_2\, size_t param_3)",,319,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766D7F,__wgetcwd,__wgetcwd,Unknown,"wchar_t * __wgetcwd(wchar_t * _DstBuf\, int _SizeInWords)",,64,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766DBF,FUN_00766dbf,,Unknown,undefined FUN_00766dbf(void),,9,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766DC8,__rt_probe_read4@4,__rt_probe_read4@4,Unknown,undefined4 __rt_probe_read4@4(void),,48,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766EC8,FUN_00766ec8,,Unknown,"undefined FUN_00766ec8(undefined4 param_1\, undefined1 param_2)",,49,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766EF9,FUN_00766ef9,,Unknown,float10 FUN_00766ef9(void),,18,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766F0B,FUN_00766f0b,,Unknown,float10 FUN_00766f0b(void),,17,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766F20,FUN_00766f20,,Unknown,undefined FUN_00766f20(void),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00766F3E,FUN_00766f3e,,Unknown,float10 FUN_00766f3e(double param_1),,614,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007671B0,FUN_007671b0,,Unknown,undefined FUN_007671b0(void),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007671CE,FUN_007671ce,,Unknown,float10 FUN_007671ce(double param_1),,1334,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00767704,FUN_00767704,,Unknown,"int FUN_00767704(uint param_1\, byte * param_2\, byte * param_3)",,1473,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00767CC5,FUN_00767cc5,,Unknown,"int FUN_00767cc5(uint param_1\, byte * param_2\, byte * param_3)",,243,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00767DB8,FUN_00767db8,,Unknown,undefined FUN_00767db8(void),,10,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00767DD0,FUN_00767dd0,,Unknown,undefined FUN_00767dd0(void),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00767DE8,FUN_00767de8,,Unknown,float10 FUN_00767de8(double param_1),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00767DEE,FUN_00767dee,,Unknown,float10 FUN_00767dee(double param_1),,717,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007680BC,__modf_default,__modf_default,Unknown,"float10 __modf_default(double param_1\, double * param_2)",,266,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007681D0,FUN_007681d0,,Unknown,undefined FUN_007681d0(void),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007681E8,FUN_007681e8,,Unknown,float10 FUN_007681e8(double param_1),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007681EE,FUN_007681ee,,Unknown,float10 FUN_007681ee(double param_1),,590,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768440,FUN_00768440,,Unknown,"DWORD FUN_00768440(undefined4 * param_1\, LPCSTR param_2\, uint param_3\, int param_4\, byte param_5)",,1875,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768B99,FID_conflict:__sopen_helper,FID_conflict:__sopen_helper,Unknown,"errno_t FID_conflict:__sopen_helper(char * _Filename\, int _OFlag\, int _ShFlag\, int _PMode\, int * _PFileHandle\, int _BSecure)",,153,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768C37,FUN_00768c37,,Unknown,undefined FUN_00768c37(void),,46,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768C65,FID_conflict:__sopen_s,FID_conflict:__sopen_s,Unknown,"errno_t FID_conflict:__sopen_s(int * _FileHandle\, char * _Filename\, int _OpenFlag\, int _ShareFlag\, int _PermissionMode)",,30,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768C83,__mbsnbcmp_l,__mbsnbcmp_l,Unknown,"int __mbsnbcmp_l(uchar * _Str1\, uchar * _Str2\, size_t _MaxCount\, _locale_t _Locale)",,361,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768DEC,__mbsnbcmp,__mbsnbcmp,Unknown,"int __mbsnbcmp(uchar * _Str1\, uchar * _Str2\, size_t _MaxCount)",,23,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768E03,__validdrive,__validdrive,Unknown,int __validdrive(uint param_1),,55,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768E3A,__getdcwd_nolock,__getdcwd_nolock,Unknown,"LPSTR __getdcwd_nolock(uint param_1\, LPSTR param_2\, DWORD param_3)",,309,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768F6F,__getcwd,__getcwd,Unknown,"char * __getcwd(char * _DstBuf\, int _SizeInBytes)",,64,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768FAF,FUN_00768faf,,Unknown,undefined FUN_00768faf(void),,9,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00768FB8,__87except,__87except,Unknown,"undefined __87except(int param_1\, int * param_2\, ushort * param_3)",,252,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007690B4,__EH_prolog3,__EH_prolog3,Unknown,undefined __EH_prolog3(int param_1),,51,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x007690E7,__EH_prolog3_catch,__EH_prolog3_catch,Unknown,undefined __EH_prolog3_catch(int param_1),,54,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x0076911D,__EH_prolog3_GS,__EH_prolog3_GS,Unknown,undefined __EH_prolog3_GS(int param_1),,54,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00769153,__EH_epilog3,__EH_epilog3,Unknown,undefined __EH_epilog3(void),,20,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00769167,FUN_00769167,,Unknown,undefined FUN_00769167(void),,15,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00769176,_ValidateRead,_ValidateRead,Unknown,"int _ValidateRead(void * param_1\, uint param_2)",,13,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00769183,__frnd,__frnd,Unknown,float10 __frnd(double param_1),,17,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00769194,__chsize_nolock,__chsize_nolock,Unknown,"int __chsize_nolock(int _FileHandle\, longlong _Size)",,436,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00769348,__lseek_nolock,__lseek_nolock,Unknown,"long __lseek_nolock(int _FileHandle\, long _Offset\, int _Origin)",,114,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
